38.68991582377663,9.481628979179058,23.432501284760914
35.40163362884365,9.481628979179058,22.74604246925954
35.043894190802604,9.481628979179058,24.608350887378027
33.93504778654577,8.84248289016492,24.345856385355603
34.31011794862726,8.84248289016492,22.549191373599037
36.32186383460128,7.647306975651764,24.567267055488287
36.586167613533746,7.647306975651764,23.301196330353296
33.88209828768656,8.352239052257266,24.239562432882785
34.21906449172248,8.352239052257266,22.625423399332483
34.195785802170775,8.647678092475726,23.976988020745708
34.40150114319502,8.647678092475726,22.99156824342004
33.84227763819014,8.663901308841657,24.240714075206167
34.18303044863938,8.663901308841657,22.608436400025873
34.0534857654319,7.595442130976249,24.079989843626272
34.31229534856148,7.595442130976249,22.84023747266802
33.98910291065352,8.014448404870866,24.25604740928155
34.32372734732863,8.014448404870866,22.6531259342262
34.01093224487839,8.198522644913373,24.279912049099472
34.35328130062333,8.198522644913373,22.639988023014965
